state,township,category,name,contact,street
Yangon Region,Insein,Hardware Merchants & Ironmongers,Aung Thukha," 01701939, 09421011320","83 Shed, Rm 10, Nilar 9th St., Sawbwargyi Gone Warehouses,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Thapyay, 0973139448,"B/131, Chin Dwin St., Industrial Zone (3),"
Yangon Region,Pabedan,Pharmacy Shops [Traditional],7 Star," 0973079209, 09450345703","A Shed, Rm 565/E, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Tun Naing [U] & Brothers," 01590802, 01590857, 095044150, 095094680, 018100626","B/196~198, Sinte St., Industrial Zone (3),"
Yangon Region,Mingalar Taung Nyunt,Hair Care Products,Nway Htwe Aung," 0973074881, 0943020410, 09448542914","Rm D-1/2, 1st Flr, Yuzana Plaza,"
Yangon Region,North Okkalapa ,Hardware Merchants & Ironmongers,Aung Naing [Ko], 09420009254,"246, Khay Mar Thi Rd., Ta Ta Lin Cheik Ward,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Tagon," 09787991100, 09787892200, 09787895500, 01590668, 09787891100","A/11, Yadanar Theingi St., Industrial Zone (3),"
Yangon Region,Sanchaung,Hardware Merchants & Ironmongers,Aung Pyae Phyo," 0973226464, 09254044731","54/B, Baho Rd., Than Tadar Ward,"
Yangon Region,Latha,Hardware Merchants & Ironmongers,Aung Soe Moe," 01242775 Ext.2091/2103, 01240600 Ext.4379, 0933301234, 09254132127","E Shed, Rm 105/106, G Flr, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Myint Myat," 09450041212, 098630807, 09250362295","D/218, Yae Nan Chaung St., Industrial Zone (3),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Myin Thu," 018100611, 095136125, 095070029","B/128/129, Chin Dwin St., Industrial Zone (3),"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Sandakue," 095180812, 095040875, 01377124","25, 28th St., Lower Middle Block,"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Myanmar-Chinese Traditional Herbs Shop, 01387158,"654, Maha Bandoola Rd.,"
Yangon Region,Yankin,Hair Care Products,New Link Marketing Ltd.," 0973254233, 01570758, 01544832, 0973141939","4, Yadanar St., Ward (14),"
Yangon Region,Pabedan,,"Atlas-Myanma Supply Co., Ltd."," 01241247, 01254610","244/246, Kon Zay Dan St.,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Maung Myint [Ko] & Brothers," 095127853, 095104265, 09974970006, 09425018289, 09786246965, 09786290223","Rm 2, Kon Zay Dan St., Upper Middle Block,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Maung Maung Win [Ko]," 095045360, 01248207, 01370622 Ext.397, 098637287","A Shed, Rm 452/572/576, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],La Wun Yadanar," 09420027144, 09450072876","A Shed, Rm 195, Thein Gyi Market,"
Yangon Region,Bahan,Industrial Constructors/Equipment & Supplies,"Star Sapphine Co.,Ltd.", 01551536~8,"Bldg C, Rm 201, 2nd Flr, New University Avenue Rd., University Avenue Housing,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Kyaw Sein [U]," 095035826, 09777279480","A Shed, Rm 319/531/532, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Nyi Nyi [Ko]," 095167441, 01240600 Ext.4261, 09795353658","A Shed, Rm 544, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Kyaw [Ko]," 01590627, 09785041883, 095041883, 09965041883","D/36/91/92/93, Zaung Tu St., Industrial Zone (3),"
Yangon Region,East Dagon,Industrial Constructors/Equipment & Supplies,"Aung Zabu Tun Industrial Co.,Ltd."," 098630451, 09250261526","137, Pade Wun U Shwe Bin St., Industrial Zone,"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Nat Taman," 095086809, 095062661, 01242775 Ext.2006, 095086809","D Shed, Rm E/455/456/457, Underground, Thein Gyi Market,"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Naing Naing," 095402654, 0973013176","D Shed, Rm A/10, Underground, Thein Gyi Market,"
Yangon Region,Tarmwe,Hair Care Products,Ar Min [U], 0973001916,"14, 135th St., Ma U Gone Ward,"
Yangon Region,Mayangone,Hairdressers,Chan Shine, 09420115643,"4/A, Parami Rd., Ward (10),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Naing [Ko]," 0973157192, 0973224651","D/1/74,Htone Bo St.,Industrial Zone (3)"
Yangon Region,Hlaing,Hairdressers,Chan Shine, 09254218098,"222, Pan Chan Kyaung St., Ward (13),"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Maung Maung Khin [U] @ Par Too [Ko], 0931768752,"D Shed, Rm C/324, Underground, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Family," 09450061449, 0973184219","Rm 32, Kintar St., Industrial Zone (3),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Naing [Ko], 0973224651,"Rm D1/74, Htone Bo 1st St., Industrial Zone (3),"
Yangon Region,Latha,Hardware Merchants & Ironmongers,Aye Lwin [Ko]," 09421163889, 09254002698, 01240600 Ext.4460","E Shed, Rm 32, 1st Flr, Thein Gyi Market,"
Yangon Region,Kamayut,Hair Care Products,"Mya Kyar Khaing Co.,Ltd."," 01524054, 09798979090","635/H, Yoma Yeik Thar St., Ward (2),"
Yangon Region,Bahan,Construction Services,"Salomon Myanmar Co.,Ltd."," 01535611, 01536333 Ext.810/222, 01537666","224/A, 7th Flr, U Wisara Rd., SBC Tower, Shwe Gon Daing (West) Ward,"
Yangon Region,East Dagon,Export & Import Companies,"Y  Yint Co.,Ltd."," 0973254727, 012585340","128, Kanaung Min Thar Gyi St., Industrial Zone,"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Shwe Pauk Pin," 095405653, 0931021099, 01240600 Ext.4635","D Shed, Rm E/489, Underground, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Shwe Mate Swe," 01373835, 0949348220, 095044973","A Shed, Rm 438/454/E, Thein Gyi Market,"
Yangon Region,Hlaing,Indigenous Medicinal Ingredients [Palahsei],"Shwe La Brother Co.,Ltd."," 09256420866, 09965411588","52, Thiri Mon 6th St., Ward (15),"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Shine," 095150903, 01370622, 01394714 [Res], 01371822 Ext.378","A Shed, Rm 437/454/D/1, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Sein Win," 01371822 Ext.525, 098611576, 01370622","A Shed, Rm 613, Thein Gyi Market,"
Yangon Region,North Dagon,Export & Import Companies,"WKG General Trading Co.,Ltd."," 09250001114, 09254213674, 095119639, 095662066","68,Bo Hmu Ba Htoo Rd.,Ward (43)"
Yangon Region,Pabedan,Hardware Merchants & Ironmongers,Aye Maung [U]," 095031919, 09795374943","A Shed, Rm 43, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Saydanar Hman," 0943033167, 01387253, 01382600 Ext.221","A Shed, Rm 573, Thein Gyi Market,"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Say Khae," 01240600 Ext.4608, 0943105302","D Shed, Rm A/51, Underground, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Sein Htoo Family," 09420058276, 095417076, 01370622 Ext.538","A Shed, Rm 341, Thein Gyi Market,"
Yangon Region,South Dagon,Construction Materials,"Sahee Enterprise Co.,Ltd. [Showroom]"," 01590760, 01590759, 01591099, 095007648, 09975007648, 01542770 [Office]","B/11/12/13, Yadanar Theingi St., Industrial Zone (3),"
Yangon Region,Bahan,Construction Materials,"Sahee Enterprise Co.,Ltd."," 01542770, 01554746, 095007648, 095168848, 098700933","29/B, Phoe Sein Rd., Bo Cho Ward (2),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Aye Than [Daw]," 095091019, 095109936","C/177, Nanmatu St., Industrial Zone (3),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aung Yadanar Kyaw," 095184078, 0973239683, 09262775556","1485, Hay Ma Wun St., Ward (24),"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Sein Hnin Si," 0943024795, 01240600 Ext.4661","A Shed, Rm 612, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Aye Than [Daw]," 095105936, 095091019","220, Yae Nan Chaung 5th St., Industrial Zone (3),"
Yangon Region,Mingalardon,Hardware Merchants & Ironmongers,Aung Yadanar, 0943111537,"Rm 12/13, 14th St., Mingalardon Zay Ward,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Ziwita," 01370622 Ext.722, 01382600 Ext.722, 0973087928","A Shed, Rm 482, Thein Gyi Market,"
Yangon Region,North Dagon,Electricians & Electrical Contractors,"Central Island Project Engineering Co.,Ltd. [CIPE]"," 0943081096, 09421147153","155, Mar Ga St., Ward (40),"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Shwe Ngwe Tun," 0973039078, 09250071404","A Shed, Rm 327/328, Thein Gyi Market,"
Yangon Region,Mayangone,Hairdressers,Chan Shine, 09420115643,"12, Rm 5, Parami Rd., Dept of Social Welfare Shop, Ward (9),"
Yangon Region,Tarmwe,Hardware Merchants & Ironmongers,Aye Maung [U] & Sons, 09979277529,"388, Kyaikkasan Rd., Nat Chaung Ward,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],SP Brothers," 0973039802, 095067747, 01240600 Ext.4112","A Shed, Rm 570, Thein Gyi Market,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Shwe Thazin," 01374500, 01240600 Ext.4519, 09420065497, 095140562, 095544622","A Shed, Rm 615, Thein Gyi Market,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Best Ever," 09965109180, 09250345531","163/B, Sinte St., Industrial Zone (3),"
Yangon Region,Latha,Indigenous Medicinal Ingredients [Palahsei],Thein Tan [U], 09251044791,"Rm 145/146,1st Flr,Iron Market"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Barbu Gyi & Barbu Lay," 01591172, 095105619, 095160337","D/1/109/136/137, Yae Nan Chaung St., Industrial Zone (3),"
Yangon Region,Insein,Hairdressers,D Two, 09421070739,"42, Thukha St., Phawh Kan Ward,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Than Myint [U] & Sons," 095505906, 01376654, 01241806, 095074602","45, 28th St., Lower Middle Block,"
Yangon Region,Mingalardon,Hairdressers,Cute Care, 09250983174,"37, Tayza St., Kyan Khin Su Ward,"
Yangon Region,Bahan,Hairdressers,CR-7, 09450133298,"10, Zeyar Thukha Kyaung St., Saya San (North-West) Ward,"
Yangon Region,Insein,Hairdressers,D Two, 09420298919,"Rm 13, Aung Zaydi Kyaung St., Saw Bwar Gyi Gone Ward,"
Yangon Region,Mingalardon,Jades,H Two A," 01650471, 01533030 Ext.136","Rm Counter 4, 1st Flr, Airport Rd., Yangon Int'l Airport (Departure Lounge), A Nan Pin Ward,"
Yangon Region,Pabedan,Indigenous Medicinal Ingredients [Palahsei],Tin Oo [Ko]," 095006773, 098612937, 01243467, 01370622 Ext.588/381","A Shed, Rm 346/589, Thein Gyi Market,"
Yangon Region,North Okkalapa ,Hairdressers,Country Rock, 09793443340,"Sabei St., Corner of Sabei 4th St., Hta Wun Bae Ward,"
Yangon Region,Thaketa,Hairdressers,Country Boy, 0943028829,"Zabu Thiri St.,Corner of Zabu Thiri 4th St.,Ward (6-West)"
Yangon Region,Hlaing Thar Yar,Hairdressers,Come Bach, 09780485662,"348/A, Sin Phyu Shin St., Ward (9),"
Yangon Region,Mayangone,Hardware Merchants & Ironmongers,"Baho [Central Int'l Co.,Ltd.]"," 01528509, 09974040333, 0973048491","5 Shed, Rm 11/16/36/37/38/61/64/81/82, Bayint Naung Market,"
Yangon Region,South Okkalapa ,Hairdressers,Country Boy, 095054454,"145, Migathi St., Corner of Thu Mingalar Rd.,Ward (12),"
Yangon Region,Pabedan,Hardware Merchants & Ironmongers,Ba Sein [U], 09251030613,"A Shed, Rm 5, Thein Gyi Market,"
Yangon Region,Mayangone,Hairdressers,D1," 09254137861, 0943181815","90/B, Kyaik Waing Pagoda Rd., Near Ye Yan Aung Bus Stop, Ward (3),"
Yangon Region,Ahlone,Hardware Merchants & Ironmongers,Bagan Sote Tan," 095401526, 0973044694","18, Saga Seinn St., Saw Yan Paing (West) Ward,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Aye Tun [Ko]," 0931202333, 09250269292","Rm 27, Kintar St., Industrial Zone (3),"
Yangon Region,Mingalardon,Gold Shops/Goldsmiths,Glory [Htoo Poun]," 095103920, 01650558, 01656161, 095042100","Rm Counter 1, 1st Flr, Airport Rd., Yangon Int'l Airport (Departure Lounge), A Nan Pin Ward,"
Yangon Region,Bahan,Gold Shops/Goldsmiths,Crystal Jade," 01388572, 01393326","Rm 12,1st Flr,Saya San Rd.,Co-operative Business Centre"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Blue Sky, 0949262174,"20, Kintar St., Industrial Zone (3),"
Yangon Region,Pabedan,Jades,Cottage Art Collection," 01378679, 09450513880","East Wing Shed, Rm 162, Bogyoke Aung San Market,"
Yangon Region,Insein,Hardware Merchants & Ironmongers,Ba Lue [Ko]," 01646531, 095155186, 01646705","73 Shed, Rm 1/2, Nilar 5th St., Sawbwargyi Gone Warehouses,"
Yangon Region,Thingangyun,Hardware Merchants & Ironmongers,Aye Tun [Ko],,"33,Lay Daunt Kan Rd.,(Sa-Lein/Ka) Ward"
Yangon Region,Latha,Betel Nuts & Assortments,Hla Win [Ko]," 01240600 Ext.4797, 095194037","D Shed, Rm A/41, Underground, Thein Gyi Market,"
Yangon Region,Pabedan,Butter,Htate Tan," 0931375118, 0931357760","A Shed, Rm 617, Thein Gyi Market,"
Yangon Region,Pabedan,Sapphires,Bonton," 095193191, 0943029658, 01243180 [Res]","North Wing Shed, Rm 15, 1st Flr, Bogyoke Aung San Market,"
Yangon Region,Thaketa,Hairdressers,Country Boy," 09252224677, 09773633123","Rm 21, Zingama Rd., Mya Yadana Cinema Shop Room, Ward (5),"
Yangon Region,Pabedan,Beans & Pulses,"Golden Everest Co.,Ltd."," 01250484, 01374634, 095102638","139, 1st Flr, 27th St., Upper Middle Block,"
Yangon Region,North Okkalapa ,Hairdressers,Disco," 09254059849, 09974552284","245, Thandar St., Nga Ward,"
Yangon Region,Pabedan,Hardware Merchants & Ironmongers,B.S.N," 01373273, 092060708, 0943059091, 09253582324","70, Shwe Dagon Pagoda Rd., Lower Middle Block,"
Yangon Region,Pabedan,Pharmacy Shops [Traditional],Hla Thukha," 01385508, 095174100, 095020831, 095123709, 095188840","A Shed, Rm 439/441/618/454, Thein Gyi Market,"
Yangon Region,Bahan,Hairdressers,Diamond Star, 0973235962,"146/A, Saya San Rd., Saya San (North-East) Ward,"
Yangon Region,Thaketa,Hairdressers,Direction, 09255738670,"30, Yan Pyay St., Corner of Yan Aung St.,Yan Pyae Ward (3),"
Yangon Region,Latha,Hairdressers,Desire Life," 0973015903, 09260715202","61, 19th St., Lower Block,"
Yangon Region,Pabedan,Export & Import Companies,"Kohinoor Int'l Trading Co.,Ltd."," 01385857, 095013330, 095501633, 095501634","166, 27th St., Upper Block,"
Yangon Region,Insein,Hardware Merchants & Ironmongers,Cho Family," 01642059, 01640164, 092174580, 0973240001","45 Shed, Rm 2~8, Kyauk Sein 4th St., Sawbwargyi Gone Warehouses,"
Yangon Region,North Okkalapa ,Hardware Merchants & Ironmongers,Chit [Ko]," 09799475799, 09790140153","433, Taung Ngu St., Shwe Paukkan Ward (17),"
Yangon Region,Tarmwe,Hairdressers,Diamond Star," 0973235962, 09450545559","72, Thadi Pahtan St., Pathein Nyunt Ward,"
Yangon Region,South Okkalapa ,Hairdressers,DK2, 09788820451,"741, Thiri Zeyar St., Ward (7),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Chan Thar," 09250071699, 09261619160","2875, Set Hmu Zone Pat St., Industrial Zone (2),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Chan Myae Yeik," 012348572, 0931326335, 0943032500, 095013866, 01595572","C/295, Yae Nan Chaung St., Industrial Zone (3),"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Champion," 095178930, 09450551401, 09450551402, 09450551403","71/72, Heindar St.,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Crea Engineering," 09420013528, 09799767855","2904, Set Hmu Zone Pat St., Industrial Zone (2),"
Yangon Region,Dawbon,Hardware Merchants & Ironmongers,Chit Su Wai," 0973167397, 09440124411","339, Shwe Phu Hmyaw St., Bamar Aye Ward,"
Yangon Region,Pazundaung,Hairdressers,Design, 0931038378,"223, Botahtaung Pagoda St., Upper Middle Block,"
Yangon Region,Shwe Pyi Thar,Hairdressers,Design Thit, 09452148631,"No.(4) Main Rd., Corner of Pan Chan Su 3rd St.,Zee Kone Ward,"
Yangon Region,Lanmadaw,Hairdressers,Day Light, 01224673,"190/A, Anawrahta Rd.,"
Yangon Region,Pabedan,Longyis,Gandamar Nat Thamee," 0949263143, 09795372648, 01382884, 0973252653, 0943050261","A Shed, Rm 470, Thein Gyi Market,"
Yangon Region,Pabedan,Agriculture,Ever Strong Group Ltd.," 09250641658, 09786555787, 01379298, 095189480, 09976040786","27, Rm 4, 3rd Flr, 28th St., Lower Middle Block,"
Yangon Region,Mayangone,Hairdressers,Disco, 09420106422,"145, Nawaday St., Ward (5),"
Yangon Region,Dagon,Glass Mosaic & Gold Leaf Gilding Services,Aung Myanmar [Sandal Wood & Others]," 0973016347, 09254845192","Rm 24, Shwe Dagon Pagoda (South Entrance),"
Yangon Region,Tarmwe,Hardware Merchants & Ironmongers,Chit Hlaing [Ko]," 09421135391, 09254200811, 09777791402","459, Kyaikkasan Rd., Tarmway Gyee (Kha) Ward,"
Yangon Region,Bahan,Gold Shops/Goldsmiths,Ba Soe Ou," 095030383, 095032450","Rm 7/8/9, 1st Flr, Saya San Rd., Co-operative Business Centre,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,D1/373," 01590939, 0973025177","D/1/371/373, Zaung Tu St., Industrial Zone (3),"
Yangon Region,Kamayut,Hairdressers,Estrella," 09421133197, 09452300525, 09452300535","Bldg 4, U Tun Linn Chan St., Ward (1),"
Yangon Region,Pabedan,Hardware Merchants & Ironmongers,GL," 01242678, 01376085, 01701907, 095165560","77, 27th St., Lower Middle Block,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,Gaw Par & Brothers," 095112897, 01590938, 095115237, 095130152","D/372, Pazundaung Set Hmu St., Industrial Zone (3),"
Yangon Region,Hlaing Thar Yar,Hairdressers,Ever, 09798130049,"1234/B, Kyan Sit Thar St., Ward (16),"
Yangon Region,Tarmwe,Hardware Merchants & Ironmongers,Family," 0973024211, 09420025820","68, Rm 2, Set Hmu Yadanar St., Myittar Nyunt Ward,"
Yangon Region,Hmaw Bi,Hardware Merchants & Ironmongers,"Futami Mega Engineering Co.,Ltd."," 09791771107, 09791773307, 09791772207, 09791774407","94,Set Hmu Rd.,Myaung Ta Kar Industrial Zone"
Yangon Region,South Dagon,Hairdressers,EQ, 09788226397,"1223,Hlaw Gar Rd.,Ward (70)"
Yangon Region,Lanmadaw,Warehouses [Indigenous],Awarat," 01211233 Ext.399, 09420046466","Rm B/341/343, Underground, Nyaung Pin Lay Plaza,"
Yangon Region,South Dagon,Hardware Merchants & Ironmongers,"Dagon Fine Metal Co.,Ltd."," 0933392944, 0973503799, 09259013942, 09976646955, 0997254389585","D/12, Pazundaung Set Hmu St., Industrial Zone (3),"
Yangon Region,Mingalar Taung Nyunt,Incense Sticks & Incense Blocks,Aung Theiddi," 01387639, 095014207, 0973057362","39, 1st Flr, 88th St., Kan Daw Kalay (West) Ward,"
Yangon Region,Lanmadaw,Candles [Manu/Dist],Aung Pyi Hae," 01224926, 01227565","56, 13th St., Middle Block,"
Yangon Region,Ahlone,Incense Sticks & Incense Blocks,Aung Na Mate, 01228895,"Saga Seinn St., W.A.O Compound, Saw Yan Paing (West) Ward,"
Yangon Region,Latha,,"Golden King Dragon Co., Ltd."," 01241756, 01370334","79, G Flr, 24th St.,"
Yangon Region,Pabedan,Agriculture,"Paragu Int'l Trading Co.,Ltd."," 01379298, 095189480, 0973236432, 09976040786","27, Rm 4, 3rd Flr, 28th St., Lower Middle Block,"
Yangon Region,Lanmadaw,Beans & Pulses,BK," 01211233 Ext.238, 0973147017, 095409214","Rm B/292/293, Underground, Nyaung Pin Lay Plaza,"
Yangon Region,Mayangone,Ice Sculptors,Cold Fusion, 095401464,"Bldg A, Rm 601, 6th Flr, Thiri Condo,"
Yangon Region,Pabedan,Pharmacy Shops [Traditional],Nay Lamin," 09401540537, 01240600 Ext.4315","A Shed, Rm 341/343, Thein Gyi Market,"
Yangon Region,Latha,Hardware Merchants & Ironmongers,Gati Thitsar," 0943134272, 09264681188","E Shed, Rm 89, 1st Flr, Thein Gyi Market,"
Yangon Region,South Dagon,Grinding Mills,Bote Sone Ma," 01590178, 01590547","887~889, Chaung Thar St., Industrial Zone (2),"
Yangon Region,Pabedan,Agriculture,"Nay Phyo Trading Co.,Ltd."," 01379298, 09250641658, 09976040786, 0973236432","27, Rm 4, 3rd Flr, 28th St., Lower Middle Block,"
Yangon Region,Pabedan,Betel Nuts & Assortments,Myittar Aye," 0949248341, 09425310382","A Shed, Rm 245, Thein Gyi Market,"
Yangon Region,Pabedan,Pharmacy Shops [Traditional],Par [U], 0973127887,"A Shed, Rm 408/B, Thein Gyi Market,"
Yangon Region,Pabedan,Jades,New Pwint Oo," 095179041, 01240339 [Res], 0973236342","Central Hall Shed, Rm 11, Bogyoke Aung San Market,"
Yangon Region,Mingalardon,Jades,Popa," 01647265, 0973249684","Airport Rd., Yangon Int'l Airport (Departure Lounge), A Nan Pin Ward,"
Yangon Region,Sanchaung,Thanakha,"MK Gems Co.,Ltd."," 01524926, 01502887, 01504457","333,Pyay Rd.,Mont Let Saung Gone (South) Ward"
Yangon Region,Pazundaung,,Shwe Pyae Ngwe Shan," 095157702, 01382255, 01383555","482, Lower Pazundaung Rd., Near Nyaung Tan Housing,"
Yangon Region,Pabedan,Beans & Pulses,Pyae Phyo Aung," 0973083503, 0930210662","A Shed, Rm 358, Thein Gyi Market,"
