state,township,name,contact,street,Category
Yangon Region,Lanmadaw,"Ocean Crown Freight Services Co.,Ltd."," 01222081, 01216105, 0943164838, 0973236117","40, 9th St., Middle Block,",Service
Yangon Region,Dagon,"Myanmar Sammin Logistics Co.,Ltd."," 01378046, 09263360016~7","Rm 301, 3rd Flr, La Pyayt Wun Plaza,",Service
Yangon Region,Dagon,"Myanmar Unique Fast Shipping Co.,Ltd. [ Megastar Lines ]"," 01371378, 01371377, 095028267, 0973216459","Rm 802,8th Flr,La Pyayt Wun Plaza",Service
Yangon Region,Botahtaung,"Royal Lwin Brothers Co.,Ltd."," 01201546, 01201821, 095014317, 01201986, 0973146446","79/81, Rm 106, 1st Flr, Botahtaung Zay St., Lower Block,",Service
Yangon Region,Ahlone,"Nankai Tsu-Un [Myanmar] Co.,Ltd."," 011223849, 09254404064","20/22, 3rd Flr, Shin Saw Pu Rd., Kayin Chan Ward,",Service
Yangon Region,Botahtaung,Prosperous Freight Services Ltd.," 018610427~8, 018610442","255/257, Rm 12/B, 12th Flr, Bo Myat Tun St., Upper Block,",Service
Yangon Region,Mingalardon,"Perfect Life Trading Co.,Ltd."," 01638594, 01638596, 09450272728","410/C, Sagawar St., Pearl Garden Housing,",Service
Yangon Region,Botahtaung,"Panacea Co.,Ltd."," 0949738111, 095171690, 09421763441","28, 43rd St., Lower Block,",Service
Yangon Region,Ahlone,"Resources Group Logistics Co.,Ltd.", 012314710,"Bldg S/B, Rm 1/2, Strand Rd., Aung Zeya Housing,",Service
Yangon Region,Pazundaung,Pacific Navigation Group Ltd.," 019010509, 0973125695, 095120526","185, 3rd Flr, Botahtaung Pagoda St., Upper Middle Block,",Service
Yangon Region,Pazundaung,"Pinnacle Development Co.,Ltd."," 019010565, 019010566","83, 1st Flr, 50th St., Upper Middle Block,",Service
Yangon Region,Pazundaung,"PT 2006 Int'l Co.,Ltd."," 018610265, 095164011","54/56, 2nd Flr, 53rd St., Upper Middle Block,",Service
Yangon Region,Thingangyun,"RAF International Co.,Ltd."," 018560005, 018560105, 018560104, 095156296, 0973243273","56/B, Waiza Yan Tar Rd., Eaik Si Tan Housing,",Service
Yangon Region,Kyauktada,"Pacific Manning Agency Myanmar Co.,Ltd. [PMAM]"," 01392050, 01392605","Rm 1202, 12th Flr, Olympic Tower,",Service
Yangon Region,Hlaing,Su Myat Yadanar," 01538198, 01531407","Bldg 15, Rm 5/6, Aye Yeik Mon 1st St., Aye Yeik Mon Housing,",Service
Yangon Region,Botahtaung,Tip Top," 095097719, 09420266729, 095124015","21, 2nd Flr, Yarza Di Yit St., Lower Block,",Service
Yangon Region,Ahlone,"Shipmax Freight Solution Co.,Ltd."," 012315203, 09799898598, 09799898589, 09262184564","151, Ngu War St., Saw Yan Paing (South) Ward,",Service
Yangon Region,Bahan,"Seatop Logistics [Myanmar] Co.,Ltd."," 095124947, 09796877129","Rm 1006, 10th Flr, Shwe Gon Daing Rd., Yuzana Tower,",Service
Yangon Region,Pazundaung,"Speedy Express Co.,Ltd."," 019000750, 019000968","Bldg B, Rm 704, 7th Flr, Maha Bandoola Rd., Maha Bandoola Housing Complex,",Service
Yangon Region,Insein,"SEL Myanmar Co.,Ltd."," 0931099150, 09250163936, 09782615453","11, Airport Avenue St., Saw Bwar Gyi Gone Ward,",Service
Yangon Region,Dagon,"Transpeed Myanmar Co.,Ltd."," 01370832, 095008736, 09420140663","Rm 910, 9th Flr, La Pyayt Wun Plaza,",Service
Yangon Region,Mingalardon,"Royal Transport Services Co.,Ltd."," 01600454, 09420054832, 09795765728, 09795765729","50, Thiri Myaing St., Htauk Kyant (South) Ward,",Service
Yangon Region,Kyauktada,"Solex Express Co.,Ltd."," 01381166, 095004650","283, 4th Flr, 40th St., Upper Block,",Service
Yangon Region,North Okkalapa ,Yun Asia Freight Trading Companies," 09790854180, 09252555508","Bldg CC, Rm 29/30, Thiri Yadanar Retail/Wholesale Market,",Service
Yangon Region,Botahtaung,Yadanar Tin," 01378901, 0973160776","32/36, Bo Aung Kyaw St., Lower Block,",Service
Yangon Region,Botahtaung,"Vista Win Int'l Co.,Ltd."," 095552399, 0949259223","429/437, Rm 4/C, 4th Flr, Merchant Rd., Yadana Myaing Condo,",Service
Yangon Region,Mingalar Taung Nyunt,Transport Team Myanmar Ltd.," 01249403, 01249404","Rm W/5/6, 1st Flr, Gyo Phyu St., Aung San Stadium (West Wing),",Service
Yangon Region,Kyauktada,Wallem Shipping [Myanmar] Ltd.," 01256718, 01391312","359, Bo Aung Kyaw St., Upper Block,",Service
Yangon Region,Botahtaung,"Sea King Freight Co.,Ltd."," 01201637, 095070237","301, 4th Flr, Anawrahta Rd.,",Service
Yangon Region,Botahtaung,"Union Success Shipping Co.,Ltd."," 01398878, 0973040455, 018610568","155, 1st Flr, Bogyoke Aung San Rd.,",Service
Yangon Region,Mayangone,AAA," 01528567, 01651785, 095153072","338, Tapin Shwe Htee St., Corner of Kyan Sit Thar St.,Ward (1),",Home
Yangon Region,Kyauktada,Emperor, 095415442,"117/127, 33rd St., Upper Middle Block,",Home
Yangon Region,Kyauktada,TL," 095166428, 01375134, 01384620","126, 33rd St., Middle Block,",Home
Yangon Region,Kyeemyin Daing,Kant Kaw," 01524277, 095034853, 0973041071","66, Bo Thura St., Corner of Insein St.,Zay Gyi (East) Ward,",Home
Yangon Region,South Okkalapa ,City Depot," 01570579, 09788153025, 09971668080","457/A, Yadanar Rd., Ward (12),",Home
Yangon Region,Kyauktada,Chit Sai [U]," 01384053, 095117281, 095161059","80/82, Anawrahta Rd.,",Home
Yangon Region,South Okkalapa ,Aung Y  Win," 09450877137, 0932036885","Rm A/8, Dhama Yarzar St., Arr Kar Shop Room, Ward (10),",Home
Yangon Region,Insein,City Depot,,"54 Shed,Rm 1,Nilar 2nd St.,Sawbwargyi Gone Warehouses",Home
Yangon Region,Insein,Asia Super Saga [A.S.S]," 09450024831, 092029896, 092055220","46 Shed, Rm 9, Kyauk Sein 5th St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Insein,Thein Than Sint," 019640086, 0931061498, 0973196699, 09250649959","68 Shed, Rm 1, Nilar 4th St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Kyauktada,Power Light," 01378987, 095130891","115, 1st Flr, 33rd St., Upper Middle Block,",Home
Yangon Region,Kyauktada,Nagar Nyi Naung," 01385535, 09420064678, 01248242, 01382377","127, 34th St., Upper Middle Block,",Home
Yangon Region,Insein,Myat Thitsar," 01650591, 01656773, 01656636, 019640178, 0949575433, 095067772, 095056561, 0949215324","1022/B, Pyay Rd., Saw Bwar Gyi Gone Ward,",Home
Yangon Region,Insein,Myat Thitsar," 01642232, 0973901835","117 Shed, Rm 7, Kyauk Sein 6th St., Sawbwargyi Gone Warehouses, Near Si Pin Office,",Home
Yangon Region,Tarmwe,Thet Lwin," 0973156237, 09448023756, 095035304, 01552070","306, Banyar Dala Rd., Kyauk Myaung Gyi Ward,",Home
Yangon Region,Lanmadaw,Thaharya," 01212560, 01226228, 0943027305, 0943164836","33/35, 14th St., Lower Block,",Distribution
Yangon Region,Hlaing Thar Yar,San," 09792187847, 09254271097","Kha Yae St., Corner of Kha Yae 2nd St., Ward (23),",Sales & Repair
Yangon Region,Dagon Seikkan,Ah Mae Yeik," 09790138631, 09254053862","559/A, Ngwe Zin Yaw St., Ward (88),",Sales & Repair
Yangon Region,Kyeemyin Daing,Myanmar Dairy Industries Ltd.," 01210438, 01210249","524, 16th Flr, Lower Kyee Myin Daing Rd., Kayin Ah Myoe Thar Ward,",Food
Yangon Region,Hlaing Thar Yar,Panda," 09250656661, 0973020029, 095196272, 09260886903","43, Min Ye Kyaw Swar St., Industrial Zone (7),",Equipment & Supplies
Yangon Region,Yankin,"Super White Gold Int'l Trading Co.,Ltd.", 09421146877,"62, Ingyin Myaing St., Ward (9),",Equipment & Supplies
Yangon Region,Sanchaung,"Phwint Phyo Thit Co.,Ltd."," 01516964, 01516965, 095134080","Bldg B, Rm 801, 8th Flr, Dagon Centre I,",Equipment & Supplies
Yangon Region,Tarmwe,QQ," 092011814, 0943061887","1213, Nay Myo Thura St., Myittar Nyunt Ward,",Apparel
Yangon Region,Pabedan,NN Trading & Marketing Service," 01388607, 0973198987, 095198987, 01374219 [Res], 0943398987","224, Kon Zay Dan St., Upper Middle Block,",Food
Yangon Region,Dagon Seikkan,Su Wai Hnin, 09799607955,"Bldg 1,Rm 001,Yuzana St.,Sittaung Yeik Mon Housing",Health & Medicine
Yangon Region,Bahan,Win Myoh Hein," 095178800, 0943170102, 0931062685","133, Old Yae Tar Shae Rd., Yae Tar Shay Ward,",Health & Medicine
Yangon Region,Dagon,Spicy Forest," 018600111 Ext.1151, 09254772421","Rm B/051/052, Underground, Taw Win Centre,",Dining
Yangon Region,Shwe Pyi Thar,Taw Win Nan," 09420052005, 09420060384, 09792800722, 09792800733","118, Than Lwin St., Sit Hmu Htan Haung Compound, Ward (6),",Apparel
Yangon Region,Pazundaung,Shwe Thapyay," 01294364, 01294392","120, Bogyoke Aung San Rd.,",Apparel
Yangon Region,South Okkalapa ,WAA Ice Cream," 09420046738, 0973067977","68/2, Than Thu Mar Rd., Corner of Shwe Pyi Soe St.,Ward (14/2),",Dining
Yangon Region,Dagon,Ahmataya," 095019221, 095114328","307, Myoma Kyaung Rd., Near B.E.P.S (10), Pyay (East) Ward,",Dining
Yangon Region,Lanmadaw,Ahmataya," 095019221, 095114328","Rm 18/19/20,Baho Rd.",Dining
Yangon Region,Hlaing,Ah Pyo Gyi, 09795567633,"Bldg 21, Rm 003, Kha Yae 4th St., Mya Kan Thar Housing,",Dining
Yangon Region,Kamayut,A 1," 09451018770, 09778854349","93, Hledan Rd., Ward (8),",Dining
Yangon Region,North Okkalapa ,3T, 09784523052,"1283, Thu Zi Tar St., Ward (2),",Dining
Yangon Region,Mingalardon,May Shan,,"-A4, Rm 1+2, Corner of Dagon St.,",Dining
Yangon Region,Mayangone,A Lin, 09798236504,"Bldg 7, Rm 003, G Flr, Kyaik Waing Pagoda Rd., Myaing Hay Wun Housing,",Dining
Yangon Region,Mingalar Taung Nyunt,111, 0943191461,"111th St., Mingalar Taung Nyunt Ward,",Dining
Yangon Region,Ahlone,2 Cities," 012316463, 09254252467","120, Sin Min St., Htar Nar Ward,",Dining
Yangon Region,South Okkalapa ,Aung Thiha," 09786318074, 095092190","354/B, Thu Mingalar Rd., Ward (9),",Dining
Yangon Region,Hlaing,Aung Thapyay," 09780815883, 09782229165","Rm 4, 4th Flr, Sein Gay Har Parami Centre,",Dining
Yangon Region,Thaketa,Aunty Nan, 09254041626,"Rm 6/7, Yan Pyay St., Corner of Yan Pyay 22nd St.,Yan Pyae Ward (3),",Dining
Yangon Region,Yankin,Aye Thukha," 0973151747, 09254191313","1300, Thitsar Rd., Ward (11),",Dining
Yangon Region,Dagon,Aung Mingalar Shan Noodle," 01385185, 095070778, 09250150376","34, Bo Yar Nyunt St., Corner of Nawaday St.,Yaw Min Gyi Ward,",Dining
Yangon Region,Hlaing,Arr Mhan, 0973060662,"57, Parami Rd., Infront Of B.E.M.S ( 6 ), Ward (16),",Dining
Yangon Region,Sanchaung,Arr Chai," 095517198, 095104242","Rm Pa Sauk/25, Padonmar St., Padonmar Stadium, Shin Saw Pu Ward,",Dining
Yangon Region,Shwe Pyi Thar,Bandar Yeik," 0930389649, 09422456379","43/A, Bogyoke Aung San Rd., Near Car Lay Gate Bus Stop, Ward (5),",Dining
Yangon Region,Kamayut,Aung Tha Pyay," 0933245348, 0973206553","Hledan Rd., Infront Of Sein Gay Har Hledan Centre, Ward (8),",Dining
Yangon Region,Dagon,Cherry Yeik," 09797350010, 09260411741","Rm G, Bo Yar Nyunt St., Royal Yaw Min Gyi Condo,",Dining
Yangon Region,North Okkalapa ,Cherry Muse, 09771014262,"534, May Darwi Rd., Ga Nge Ward,",Dining
Yangon Region,Kamayut,Cherry Hlaing, 09421098649,"4/A, Hledan 5th St., Ward (3),",Dining
Yangon Region,Tarmwe,Cherry," 01555168, 0943073943","100, Dhama Wi Ha Ra St., Pathein Nyunt Ward,",Dining
Yangon Region,Lanmadaw,Caf  House, 09970740224,"91/105/F, Min Ye Kyaw Swar Rd.,",Dining
Yangon Region,Kamayut,Cherry Myay, 0943075285,"57, Mingalar St., Ward (8),",Dining
Yangon Region,North Okkalapa ,C & T, 09790543471,"16/17, May Darwi Rd., Sa Lein Ward,",Dining
Yangon Region,North Okkalapa ,Cherry Moe," 09253528990, 0973237014","86, Tharaphi St., Hta Wun Bae Ward,",Dining
Yangon Region,North Okkalapa ,Chan Myae," 09451653858, 09451058374, 09254609377","286, Setka Wut 2nd St., Za Myin Zwel Ward,",Dining
Yangon Region,Kyeemyin Daing,Fresh Dinner," 01223292, 09250291716","15, Theinni St., Thida Ward,",Dining
Yangon Region,Tarmwe,EZ Kitchen," 09793267719, 09793267729, 09799258992","868/869, Let We Min Din St., Myittar Nyunt Ward,",Dining
Yangon Region,Mayangone,Eden, 092062268,"43/A, Baho Rd., Corner of David Shwe Nu St.,Ward (2),",Dining
Yangon Region,Lanmadaw,Fu Hlaing, 09779097669,"Bldg 46, G Flr, Bahosi Housing,",Dining
Yangon Region,Thingangyun,December, 09420059397,"D/14, Kyaung St., Thuwana/25 Ward,",Dining
Yangon Region,Yankin,D & D, 0973041264,"Bldg 222, Rm 4, Thitsar Rd., Infront Of Yankin Children Hospital, Ward (6),",Dining
Yangon Region,Dawbon,Bawa Thit, 0931038907,"299, Aung Myittar St., Yamonnar Ward (1),",Dining
Yangon Region,Kamayut,Fudodo," 095174675, 09782832664","95/97, Hledan Rd., Ward (8),",Dining
Yangon Region,Lanmadaw,Fair Price Cafe, 09448005505,"21, 12th St., Lower Block,",Dining
Yangon Region,North Okkalapa ,CK," 09776091268, 09776091346, 092029286","143, Thu Nandar Rd., Ta Ta Lin Cheik Ward,",Dining
Yangon Region,Sanchaung,Chin Ngan Sat, 092400808,"58, Shan Kone St., Myae Ni Gone (North) Ward,",Dining
Yangon Region,Ahlone,Innlay Ahmataya," 0973048375, 095056250","295, Lower Kyee Myin Daing Rd., Htar Nar Ward,",Dining
Yangon Region,Kamayut,Kaung," 09448003043, 09254715606","4th Flr, Gamone Pwint Shopping Mall,",Dining
Yangon Region,Kamayut,Kaung Kaung Lay," 01504725, 0932247201, 09420058192","11, Nilar St., Ward (3),",Dining
Yangon Region,Tarmwe,Innlay Ahmataya, 095056250,"30, Ma Hlwa Gone St., Kyarr Kwet Thit Ward,",Dining
Yangon Region,Tarmwe,Ingyin, 0943157502,"4, Myo Thit 1st St., Kyauk Myaung (Upper) Ward,",Dining
Yangon Region,Kyeemyin Daing,Htet Kaung [3]," 09799233083, 0949442189","58/A, Bo Thura St., Corner of Yadanar Pon St.,Zay Gyi (East) Ward,",Dining
Yangon Region,South Dagon,Inn Lay Kan," 0949272685, 09978421188","1849/A, Maung Makan Kan Thar Rd., Ward (18),",Dining
Yangon Region,Tarmwe,Htet Arkar," 09250291571, 09420783865, 09799962232","805, Zayar Thukha St., Myittar Nyunt Ward,",Dining
Yangon Region,Thingangyun,Kaung Htike, 09770701082,"38, Lay Daunt Kan Rd., (Sa-Lein/Ka) Ward,",Dining
Yangon Region,Ahlone,Kou Fu," 01538943, 09250796008, 0949311122, 09787878766","24, Baho Rd., Corner of Pyay Htaung Su Yeik Thar Rd.,Kayin Chan Ward,",Dining
Yangon Region,Mayangone,Htike Tan," 0931810228, 09796772823","65, Baho Rd., Near Muditar Condo, Ward (2),",Dining
Yangon Region,Ahlone,Koe Kant Khout Fu," 01229283, 09250796008, 095038019","24, Baho Rd., Kayin Chan Ward,",Dining
Yangon Region,Kamayut,Khaymaret, 095106084,"Rm S/207, 2nd Flr, Junction Square,",Dining
Yangon Region,Kamayut,Khaymaret," 01511596, 0973150124, 095087914","98/1, Inya Rd., Ward (9),",Dining
Yangon Region,South Dagon,Khaing Khaing Oo, 09250247969,"69/B, Hlaw Gar Rd., Ward (70),",Dining
Yangon Region,Tarmwe,Kaung Thant, 09420006358,"8, Ar Thaw Ka St., Kyarr Kwet Thit Ward,",Dining
Yangon Region,Hlaing Thar Yar,Khan Lashio, 09442140071,"Thiri Zeya St., Ward (5),",Dining
Yangon Region,Ahlone,Kaung Sone, 09786777800,"165, Ahlone Rd., Htar Nar Ward,",Dining
Yangon Region,Bahan,Kaung Kaung Marlar Shangaw, 09795098888,"Rm 307, 3rd Flr, Myanmar Plaza,",Dining
Yangon Region,North Okkalapa ,Kaung Kyaw," 09402591666, 09976530234","192, Tu Thi Tar St., Ka Ward,",Dining
Yangon Region,Tarmwe,Like," 09781819454, 09797836944","735, Marlar Nwe St., Myittar Nyunt Ward,",Dining
Yangon Region,North Okkalapa ,Lashio Shan," 095172661, 0943110021","1090, Waziyar 8th St., Nga Ward,",Dining
Yangon Region,North Dagon,Lin Khit," 0931578645, 09798440807","416, Bo Hmu Ba Htoo Rd., Ward (48),",Dining
Yangon Region,Mingalardon,Lashio Gyi, 098625927,"Pyay Rd.,Mingalardon Market Bus Stop,Mingalardon Zay Ward",Dining
Yangon Region,Latha,Lashio Shwe Mate Set, 095415683,"127, 19th St., Upper Block,",Dining
Yangon Region,North Dagon,Lashio Thu," 09250063739, 09788100925","1612, Bayint Naung Rd., Ward (43),",Dining
Yangon Region,Bahan,Lann Ni Lay," 01556304, 09250499211","Bldg 388, Rm 4, Set Hmu (1) Rd., Infront Of Ministry of Finance & Revenue, Saya San (South) Ward,",Dining
Yangon Region,Mayangone,Kyin Shin, 0947332036,"95, Baho Rd., Ward (2),",Dining
Yangon Region,Bahan,Kyauk Mae Yu Nan," 01555086, 01553923, 01543480","26, Saya San Rd., Saya San Ward,",Dining
Yangon Region,Pazundaung,Kyaine Tone," 01200025, 09250011767","97, Anawrahta Rd.,",Dining
Yangon Region,Kamayut,Lucky Smile, 09783050066,"99, Moe Sandar St., Ward (1),",Dining
Yangon Region,Ahlone,Myit Sone, 0943164856,"24, Baho Rd., Near Chinese Embassy, Kayin Chan Ward,",Dining
Yangon Region,Mingalar Taung Nyunt,Myitkyina, 09967726752,"68, 91th St., Kan Daw Kalay (South) Ward,",Dining
Yangon Region,Kamayut,Love Village, 09254207958,"9, G Flr, U Tun Linn Chan St., Ward (1),",Dining
Yangon Region,Thingangyun,Lon Kham, 09795649980,"668, Nga Moe Yeik 3rd St., Corner of Shwe Yee St.,Nga Moe Yeik Ward,",Dining
Yangon Region,Mingalar Taung Nyunt,Lucky 7," 01378182, 095070499","128, 91th St., Kan Daw Kalay (East) Ward,",Dining
Yangon Region,Hlaing Thar Yar,Loin Lin Thu, 09428346515,"Sin Phyu Shin St.,Ward (9)",Dining
Yangon Region,Ahlone,Lotaya," 012314337, 095044143","157, Ahlone Rd., Htar Nar Ward,",Dining
Yangon Region,Sanchaung,Loi Sam Sip," 09442467754, 09442467755","31, Shin Saw Pu Rd., Shin Saw Pu Ward,",Dining
Yangon Region,North Okkalapa ,Loi Khan," 09428359533, 09254136233","273, Khay Mar Thi Rd., Infront Of Institute of Medicine (2), Ga Nge Ward,",Dining
Yangon Region,Sanchaung,Lin Lin, 09250562210,"74, San Chaung St., Sanchaung (North) Ward,",Dining
Yangon Region,Kyeemyin Daing,Lo Ta Ya, 095044143,"572, Lower Kyee Myin Daing Rd., Pann Hlaing Ward,",Dining
Yangon Region,Pazundaung,May Kyin Shan, 01291604,"199, Botahtaung Pagoda St., Upper Middle Block,",Dining
Yangon Region,South Dagon,May Shan, 09428325870,"597, Padonmar St., Ward (24),",Dining
Yangon Region,Insein,Maw Shwe Li," 09263333951, 095160684, 0973156108, 09253333951","23, Hlaing River Rd., Near Aung Zeya Bridge, Kwet Thit Ward,",Dining
Yangon Region,Bahan,Maw Shan Kainnari," 0973076784, 0973076463","15/A, Bahan 3rd St., Myoma Ward,",Dining
Yangon Region,Kamayut,Manaw Shwe Yee," 09781010776, 09777116980","101/B, G Flr, Dhama Zedi Rd., Corner of U Wisara Rd.,Ward (10),",Dining
Yangon Region,Hlaing,Maw Shan Lay, 095405031,"11, Butar Yon St., Ward (6),",Dining
Yangon Region,Lanmadaw,Maw Shwe Li," 095001438, 095020959, 095016629","654, Strand Rd.,",Dining
Yangon Region,North Okkalapa ,Merry Land," 095061248, 09254430117, 09448002666","119/121, Thu Nandar Rd., Ta Ta Lin Cheik Ward,",Dining
Yangon Region,Thaketa,Mahar Mate Sone," 09250272479, 09261052137","784, Myin Taw Thar Rd., Ward (2-South),",Dining
Yangon Region,Mingalar Taung Nyunt,Maw Shwe Li," 09250030934, 01200747 Ext.5113","Rm FC-39, 5th Flr, Yuzana Plaza,",Dining
Yangon Region,North Okkalapa ,Nan Htet San, 0932322413,"443, Khay Mar Thi Rd., Nya Ward,",Dining
Yangon Region,Kamayut,Nam Dao Kham," 095252435, 0949031546","10/12, Zeyar St., Ward (8),",Dining
Yangon Region,North Dagon,Myo, 0973066502,"1251, Duya St., Ward (49),",Dining
Yangon Region,Latha,Nan Cherry," 095094429, 0973215618, 09450013791","103, 19th St., Upper Block,",Dining
Yangon Region,Hlaing,Mogoke, 09254159647,"13, Maha Swe St., Corner of Maha Swe 2nd St.,Ward (13),",Dining
Yangon Region,Insein,Myo Myanmar, 0943049904,"14, Hlaing River Rd., Zay Gone (West) Ward,",Dining
Yangon Region,Hlaing,Mya Nandar," 09790798424, 09420188455, 09974953899","Rm 7, MICT Park,",Dining
Yangon Region,Mingalar Taung Nyunt,Moe Thiri," 01394909, 0943094299, 09978168855, 09795151398","43, Daw Thein Tin St., Kan Daw Kalay (East) Ward,",Dining
Yangon Region,North Okkalapa ,Pe Saing, 09450028933,"53, Pauk Kan St., Shwe Paukkan Ward (21),",Dining
Yangon Region,Pabedan,Pee Pee," 09795370991, 09253852545","Foodstall Shed, Rm 51, Bogyoke Aung San Market,",Dining
Yangon Region,Mayangone,Original, 09260603726,"83, U Yay Khae St., Ward (2),",Dining
Yangon Region,Mingalar Taung Nyunt,Padamyar Myay," 095400161, 01200747 Ext.7318","Bldg 26, Aung Thapyay St., Yuzana Mingalar City Housing,",Dining
Yangon Region,Hlaing Thar Yar,Nan Yin, 09795434794,"Sin Phyu Shin St., Ward (9),",Dining
Yangon Region,Kamayut,OKK," 09450005779, 09420094147, 0943134372","33, Hledan 7th St., Ward (3),",Dining
Yangon Region,North Dagon,Nang Khin Htay [Daw], 01583162,"755, Pyi Htaung Su Rd., Ward (37),",Dining
Yangon Region,North Okkalapa ,Nan Thin Thin, 09781171784,"37, Khay Mar Thi Rd., Sa Lein Ward,",Dining
Yangon Region,Lanmadaw,Nan Htike," 012316771, 098500052","91/105/E, Min Ye Kyaw Swar Rd.,",Dining
Yangon Region,South Dagon,Padauk, 01515083,"203, Hay Ma Wun St., Ward (24),",Dining
Yangon Region,Hlaing,Sann Thit," 01709087, 09795562059","W/53, Thiri Mon 6th St., Ward (15),",Dining
Yangon Region,Insein,San Eain, 09420013775,"13/A, Lower Mingalardon Rd., Phawh Kan Ward,",Dining
Yangon Region,Mingalar Taung Nyunt,Pyone Pann Tayar," 09979265909, 09979265852, 09254038719","Bldg C, Rm 21/22, 4th Flr, Shwe Pyae Sone Market,",Dining
Yangon Region,South Okkalapa ,Saung Cherry," 09777635367, 09450582626","319/B, Thitsar Rd., Ward (9),",Dining
Yangon Region,Thingangyun,Sann Pwint," 0973009164, 09250022277","143, Rm 6, Than Thu Mar Rd., Thuwana/29 Ward,",Dining
Yangon Region,East Dagon,Saung Cherry," 09795394578, 09250282437","816, Yadanar St., Ward (5),",Dining
Yangon Region,Bahan,Sai's Tacos," 01514950, 09798217363","32/A, Inya Myaing St., Shwe Taung Gyar Ward (1),",Dining
Yangon Region,Sanchaung,Sann Shwe Li," 0973901659, 09799662830","87, Baho Rd., Than Tadar Ward,",Dining
Yangon Region,Kyeemyin Daing,Pyae Phyo, 095120909,"80/E, G Flr, Kyaung Gyi St., Red Cross Bldg., Oh Bo Ward,",Dining
Yangon Region,Bahan,Phoe Shan," 09777707736, 09777707735","90, Min St., Saya San (South) Ward,",Dining
Yangon Region,Bahan,Shan Lay," 095402756, 09799874616","43, West Race Course Rd., Corner of Bo Htun Lin St.,Bo Sein Hman Ward,",Dining
Yangon Region,Thingangyun,Shan Lay," 0941009377, 0941009388","147/1, Kauk Lyin St., Thuwana/29 Ward,",Dining
Yangon Region,Mayangone,Shan Kabar," 01681591, 095405788, 0949338646","I/4-A, Bayint Naung Rd., Bayint Naung Warehouses,",Dining
